t	v
17.3	-58.1961
17.4	-58.1614
17.5	-58.1313
17.6	-58.1088
17.7	-58.0902
17.8	-58.0773
17.9	-58.0676
18	-58.062
18.1	-58.0589
18.2	-58.0586
18.3	-58.0603
18.4	-58.0639
18.5	-58.069
18.6	-58.0755
18.7	-58.0831
18.8	-58.0917
18.9	-58.101
19	-58.1111
19.1	-58.1218
19.2	-58.133
19.3	-58.1446
19.4	-58.1566
19.5	-58.1689
19.6	-58.1816
19.7	-58.1944
19.8	-58.2074
19.9	-58.2206
20	-58.234
20.1	-58.2474
20.2	-58.261
20.3	-58.2747
20.4	-58.2884
20.5	-58.3023
20.6	-58.3161
20.7	-58.33
20.8	-58.3439
20.9	-58.3579
21	-58.3718
21.1	-58.3858
21.2	-58.3997
21.3	-58.4137
21.4	-58.4276
21.5	-58.4416
21.6	-58.4555
21.7	-58.4693
21.8	-58.4832
21.9	-58.497
22	-58.5108
22.1	-58.5245
22.2	-58.5382
22.3	-58.5518
22.4	-58.5654
22.5	-58.579
22.6	-58.5924
22.7	-58.6059
22.8	-58.6192
22.9	-58.6325
23	-58.6458
23.1	-58.6589
23.2	-58.6721
23.3	-58.6851
23.4	-58.6981
23.5	-58.711
23.6	-58.7238
23.7	-58.7365
23.8	-58.7492
23.9	-58.7618
24	-58.7743
24.1	-58.7867
24.2	-58.7991
24.3	-58.8114
24.4	-58.8236
24.5	-58.8357
24.6	-58.8477
24.7	-58.8596
24.8	-58.8715
24.9	-58.8832
25	-58.8949
25.1	-58.9065
25.2	-58.918
25.3	-58.9294
25.4	-58.9408
25.5	-58.952
25.6	-58.9632
25.7	-58.9742
25.8	-58.9852
25.9	-58.9961
26	-59.0069
26.1	-59.0176
26.2	-59.0282
26.3	-59.0387
26.4	-59.0492
26.5	-59.0595
26.6	-59.0698
26.7	-59.0799
26.8	-59.09
26.9	-59.1
27	-59.1099
27.1	-59.1197
27.2	-59.1294
27.3	-59.139
27.4	-59.1486
27.5	-59.158
27.6	-59.1674
27.7	-59.1766
27.8	-59.1858
27.9	-59.1949
28	-59.2039
28.1	-59.2129
28.2	-59.2217
28.3	-59.2304
28.4	-59.2391
28.5	-59.2477
28.6	-59.2562
28.7	-59.2646
28.8	-59.2729
28.9	-59.2812
29	-59.2894
29.1	-59.2974
29.2	-59.3054
29.3	-59.3134
29.4	-59.3212
29.5	-59.329
29.6	-59.3367
29.7	-59.3443
29.8	-59.3518
29.9	-59.3592
30	-59.3666
30.1	-59.3739
30.2	-59.3811
30.3	-59.3883
30.4	-59.3953
30.5	-59.4023
30.6	-59.4092
30.7	-59.4161
30.8	-59.4229
30.9	-59.4296
31	-59.4362
31.1	-59.4428
31.2	-59.4493
31.3	-59.4557
31.4	-59.462
31.5	-59.4683
31.6	-59.4745
31.7	-59.4807
31.8	-59.4868
31.9	-59.4928
32	-59.4987
32.1	-59.5046
32.2	-59.5104
32.3	-59.5162
32.4	-59.5219
32.5	-59.5275
32.6	-59.5331
32.7	-59.5386
32.8	-59.544
32.9	-59.5494
33	-59.5547
33.1	-59.56
33.2	-59.5652
33.3	-59.5703
33.4	-59.5754
33.5	-59.5805
33.6	-59.5854
33.7	-59.5904
33.8	-59.5952
33.9	-59.6
34	-59.6048
34.1	-59.6095
34.2	-59.6142
34.3	-59.6188
34.4	-59.6233
34.5	-59.6278
34.6	-59.6322
34.7	-59.6366
34.8	-59.641
34.9	-59.6453
35	-59.6495
35.1	-59.6537
35.2	-59.6578
35.3	-59.6619
35.4	-59.666
35.5	-59.67
35.6	-59.6739
35.7	-59.6779
35.8	-59.6817
35.9	-59.6856
36	-59.6893
36.1	-59.6931
36.2	-59.6968
36.3	-59.7004
36.4	-59.704
36.5	-59.7076
36.6	-59.7111
36.7	-59.7146
36.8	-59.718
36.9	-59.7214
37	-59.7248
37.1	-59.7281
37.2	-59.7314
37.3	-59.7346
37.4	-59.7378
37.5	-59.741
37.6	-59.7441
37.7	-59.7472
37.8	-59.7503
37.9	-59.7533
38	-59.7563
38.1	-59.7592
38.2	-59.7622
38.3	-59.765
38.4	-59.7679
38.5	-59.7707
38.6	-59.7735
38.7	-59.7762
38.8	-59.779
38.9	-59.7816
39	-59.7843
39.1	-59.7869
39.2	-59.7895
39.3	-59.7921
39.4	-59.7946
39.5	-59.7971
39.6	-59.7996
39.7	-59.802
39.8	-59.8044
39.9	-59.8068
40	-59.8091
40.1	-59.8115
40.2	-59.8138
40.3	-59.816
40.4	-59.8183
40.5	-59.8205
40.6	-59.8227
40.7	-59.8248
40.8	-59.827
40.9	-59.8291
41	-59.8312
41.1	-59.8332
41.2	-59.8353
41.3	-59.8373
41.4	-59.8393
41.5	-59.8412
41.6	-59.8432
41.7	-59.8451
41.8	-59.847
41.9	-59.8489
42	-59.8507
42.1	-59.8525
42.2	-59.8543
42.3	-59.8561
42.4	-59.8579
42.5	-59.8596
42.6	-59.8613
42.7	-59.863
42.8	-59.8647
42.9	-59.8664
43	-59.868
43.1	-59.8696
43.2	-59.8712
43.3	-59.8728
43.4	-59.8744
43.5	-59.8759
43.6	-59.8774
43.7	-59.8789
43.8	-59.8804
43.9	-59.8819
44	-59.8833
44.1	-59.8848
44.2	-59.8862
44.3	-59.8876
44.4	-59.889
44.5	-59.8903
44.6	-59.8917
44.7	-59.893
44.8	-59.8943
44.9	-59.8956
45	-59.8969
45.1	-59.8982
45.2	-59.8994
45.3	-59.9007
45.4	-59.9019
45.5	-59.9031
45.6	-59.9043
45.7	-59.9055
45.8	-59.9066
45.9	-59.9078
46	-59.9089
46.1	-59.9101
46.2	-59.9112
46.3	-59.9123
46.4	-59.9133
46.5	-59.9144
46.6	-59.9155
46.7	-59.9165
46.8	-59.9175
46.9	-59.9186
47	-59.9196
47.1	-59.9205
47.2	-59.9215
47.3	-59.9225
47.4	-59.9235
47.5	-59.9244
47.6	-59.9253
47.7	-59.9263
47.8	-59.9272
47.9	-59.9281
48	-59.929
48.1	-59.9298
48.2	-59.9307
48.3	-59.9316
48.4	-59.9324
48.5	-59.9332
48.6	-59.9341
48.7	-59.9349
48.8	-59.9357
48.9	-59.9365
49	-59.9373
49.1	-59.938
49.2	-59.9388
49.3	-59.9396
49.4	-59.9403
49.5	-59.9411
49.6	-59.9418
49.7	-59.9425
49.8	-59.9432
49.9	-59.9439
50	-59.9446
50.1	-59.9453
50.2	-59.946
50.3	-59.9467
50.4	-59.9473
50.5	-59.948
50.6	-59.9486
50.7	-59.9493
50.8	-59.9499
50.9	-59.9505
51	-59.9511
51.1	-59.9517
51.2	-59.9523
51.3	-59.9529
51.4	-59.9535
51.5	-59.9541
51.6	-59.9547
51.7	-59.9552
51.8	-59.9558
51.9	-59.9563
52	-59.9569
52.1	-59.9574
52.2	-59.9579
52.3	-59.9585
52.4	-59.959
52.5	-59.9595
52.6	-59.96
52.7	-59.9605
52.8	-59.961
52.9	-59.9615
53	-59.962
53.1	-59.9624
53.2	-59.9629
53.3	-59.9634
53.4	-59.9638
53.5	-59.9643
53.6	-59.9647
53.7	-59.9652
53.8	-59.9656
53.9	-59.966
54	-59.9664
54.1	-59.9669
54.2	-59.9673
54.3	-59.9677
54.4	-59.9681
54.5	-59.9685
54.6	-59.9689
54.7	-59.9693
54.8	-59.9697
54.9	-59.97
55	-59.9704
55.1	-59.9708
55.2	-59.9712
55.3	-59.9715
55.4	-59.9719
55.5	-59.9722
55.6	-59.9726
55.7	-59.9729
55.8	-59.9733
55.9	-59.9736
56	-59.9739
56.1	-59.9742
56.2	-59.9746
56.3	-59.9749
56.4	-59.9752
56.5	-59.9755
56.6	-59.9758
56.7	-59.9761
56.8	-59.9764
56.9	-59.9767
57	-59.977
57.1	-59.9773
57.2	-59.9776
57.3	-59.9779
57.4	-59.9782
57.5	-59.9784
57.6	-59.9787
57.7	-59.979
57.8	-59.9792
57.9	-59.9795
58	-59.9798
58.1	-59.98
58.2	-59.9803
58.3	-59.9805
58.4	-59.9808
58.5	-59.981
58.6	-59.9812
58.7	-59.9815
58.8	-59.9817
58.9	-59.982
59	-59.9822
59.1	-59.9824
59.2	-59.9826
59.3	-59.9828
59.4	-59.9831
59.5	-59.9833
59.6	-59.9835
59.7	-59.9837
59.8	-59.9839
59.9	-59.9841
60	-59.9843
60.1	-59.9845
60.2	-59.9847
60.3	-59.9849
60.4	-59.9851
60.5	-59.9853
60.6	-59.9855
60.7	-59.9857
60.8	-59.9858
60.9	-59.986
61	-59.9862
61.1	-59.9864
61.2	-59.9866
61.3	-59.9867
61.4	-59.9869
61.5	-59.9871
61.6	-59.9872
61.7	-59.9874
61.8	-59.9876
61.9	-59.9877
62	-59.9879
62.1	-59.988
62.2	-59.9882
62.3	-59.9883
62.4	-59.9885
62.5	-59.9886
62.6	-59.9888
62.7	-59.9889
62.8	-59.9891
62.9	-59.9892
63	-59.9894
63.1	-59.9895
63.2	-59.9896
63.3	-59.9898
63.4	-59.9899
63.5	-59.99
63.6	-59.9902
63.7	-59.9903
63.8	-59.9904
63.9	-59.9905
64	-59.9907
64.1	-59.9908
64.2	-59.9909
64.3	-59.991
64.4	-59.9911
64.5	-59.9912
64.6	-59.9914
64.7	-59.9915
64.8	-59.9916
64.9	-59.9917
65	-59.9918
65.1	-59.9919
65.2	-59.992
65.3	-59.9921
65.4	-59.9922
65.5	-59.9923
65.6	-59.9924
65.7	-59.9925
65.8	-59.9926
65.9	-59.9927
66	-59.9928
66.1	-59.9929
66.2	-59.993
66.3	-59.9931
66.4	-59.9932
66.5	-59.9933
66.6	-59.9934
66.7	-59.9935
66.8	-59.9935
66.9	-59.9936
67	-59.9937
67.1	-59.9938
67.2	-59.9939
67.3	-59.994
67.4	-59.994
67.5	-59.9941
67.6	-59.9942
67.7	-59.9943
67.8	-59.9944
67.9	-59.9944
68	-59.9945
68.1	-59.9946
68.2	-59.9947
68.3	-59.9947
68.4	-59.9948
68.5	-59.9949
68.6	-59.9949
68.7	-59.995
68.8	-59.9951
68.9	-59.9951
69	-59.9952
69.1	-59.9953
69.2	-59.9953
69.3	-59.9954
69.4	-59.9955
69.5	-59.9955
69.6	-59.9956
69.7	-59.9957
69.8	-59.9957
69.9	-59.9958
70	-59.9958
70.1	-59.9959
70.2	-59.9959
70.3	-59.996
70.4	-59.9961
70.5	-59.9961
70.6	-59.9962
70.7	-59.9962
70.8	-59.9963
70.9	-59.9963
71	-59.9964
71.1	-59.9964
71.2	-59.9965
71.3	-59.9965
71.4	-59.9966
71.5	-59.9966
71.6	-59.9967
71.7	-59.9967
71.8	-59.9968
71.9	-59.9968
72	-59.9969
72.1	-59.9969
72.2	-59.997
72.3	-59.997
72.4	-59.997
72.5	-59.9971
72.6	-59.9971
72.7	-59.9972
72.8	-59.9972
72.9	-59.9972
73	-59.9973
73.1	-59.9973
73.2	-59.9974
73.3	-59.9974
73.4	-59.9974
73.5	-59.9975
73.6	-59.9975
73.7	-59.9976
73.8	-59.9976
73.9	-59.9976
74	-59.9977
74.1	-59.9977
74.2	-59.9977
74.3	-59.9978
74.4	-59.9978
74.5	-59.9978
74.6	-59.9979
74.7	-59.9979
74.8	-59.9979
74.9	-59.998
75	-59.998
75.1	-59.998
75.2	-59.9981
75.3	-59.9981
75.4	-59.9981
75.5	-59.9982
75.6	-59.9982
75.7	-59.9982
75.8	-59.9982
75.9	-59.9983
76	-59.9983
76.1	-59.9983
76.2	-59.9983
76.3	-59.9984
76.4	-59.9984
76.5	-59.9984
76.6	-59.9985
76.7	-59.9985
76.8	-59.9985
76.9	-59.9985
77	-59.9986
77.1	-59.9986
77.2	-59.9986
77.3	-59.9986
77.4	-59.9986
77.5	-59.9987
77.6	-59.9987
77.7	-59.9987
77.8	-59.9987
77.9	-59.9988
78	-59.9988
78.1	-59.9988
78.2	-59.9988
78.3	-59.9988
78.4	-59.9989
78.5	-59.9989
78.6	-59.9989
78.7	-59.9989
78.8	-59.9989
78.9	-59.999
79	-59.999
79.1	-59.999
79.2	-59.999
79.3	-59.999
79.4	-59.9991
79.5	-59.9991
79.6	-59.9991
79.7	-59.9991
79.8	-59.9991
79.9	-59.9991
80	-59.9992
80.1	-59.9992
80.2	-59.9992
80.3	-59.9992
80.4	-59.9992
80.5	-59.9992
80.6	-59.9993
80.7	-59.9993
80.8	-59.9993
80.9	-59.9993
81	-59.9993
81.1	-59.9993
81.2	-59.9994
81.3	-59.9994
81.4	-59.9994
81.5	-59.9994
81.6	-59.9994
81.7	-59.9994
81.8	-59.9994
81.9	-59.9995
82	-59.9995
82.1	-59.9995
82.2	-59.9995
82.3	-59.9995
82.4	-59.9995
82.5	-59.9995
82.6	-59.9995
82.7	-59.9996
82.8	-59.9996
82.9	-59.9996
83	-59.9996
83.1	-59.9996
83.2	-59.9996
83.3	-59.9996
83.4	-59.9996
83.5	-59.9996
83.6	-59.9997
83.7	-59.9997
83.8	-59.9997
83.9	-59.9997
84	-59.9997
84.1	-59.9997
84.2	-59.9997
84.3	-59.9997
84.4	-59.9997
84.5	-59.9997
84.6	-59.9998
84.7	-59.9998
84.8	-59.9998
84.9	-59.9998
85	-59.9998
85.1	-59.9998
85.2	-59.9998
85.3	-59.9998
85.4	-59.9998
85.5	-59.9998
85.6	-59.9998
85.7	-59.9999
85.8	-59.9999
85.9	-59.9999
86	-59.9999
86.1	-59.9999
86.2	-59.9999
86.3	-59.9999
86.4	-59.9999
86.5	-59.9999
86.6	-59.9999
86.7	-59.9999
86.8	-59.9999
86.9	-59.9999
87	-60
87.1	-60
87.2	-60
87.3	-60
87.4	-60
87.5	-60
87.6	-60
87.7	-60
87.8	-60
87.9	-60
88	-60
88.1	-60
88.2	-60
88.3	-60
88.4	-60
88.5	-60.0001
88.6	-60.0001
88.7	-60.0001
88.8	-60.0001
88.9	-60.0001
89	-60.0001
89.1	-60.0001
89.2	-60.0001
89.3	-60.0001
89.4	-60.0001
89.5	-60.0001
89.6	-60.0001
89.7	-60.0001
89.8	-60.0001
89.9	-60.0001
90	-60.0001
90.1	-60.0001
90.2	-60.0001
90.3	-60.0001
90.4	-60.0002
90.5	-60.0002
90.6	-60.0002
90.7	-60.0002
90.8	-60.0002
90.9	-60.0002
91	-60.0002
91.1	-60.0002
91.2	-60.0002
91.3	-60.0002
91.4	-60.0002
91.5	-60.0002
91.6	-60.0002
91.7	-60.0002
91.8	-60.0002
91.9	-60.0002
92	-60.0002
92.1	-60.0002
92.2	-60.0002
92.3	-60.0002
92.4	-60.0002
92.5	-60.0002
92.6	-60.0002
92.7	-60.0002
92.8	-60.0002
92.9	-60.0003
93	-60.0003
93.1	-60.0003
93.2	-60.0003
93.3	-60.0003
93.4	-60.0003
93.5	-60.0003
93.6	-60.0003
93.7	-60.0003
93.8	-60.0003
93.9	-60.0003
94	-60.0003
94.1	-60.0003
94.2	-60.0003
94.3	-60.0003
94.4	-60.0003
94.5	-60.0003
94.6	-60.0003
94.7	-60.0003
94.8	-60.0003
94.9	-60.0003
95	-60.0003
95.1	-60.0003
95.2	-60.0003
95.3	-60.0003
95.4	-60.0003
95.5	-60.0003
95.6	-60.0003
95.7	-60.0003
95.8	-60.0003
95.9	-60.0003
96	-60.0003
96.1	-60.0003
96.2	-60.0003
96.3	-60.0003
96.4	-60.0003
96.5	-60.0004
96.6	-60.0004
96.7	-60.0004
96.8	-60.0004
96.9	-60.0004
97	-60.0004
97.1	-60.0004
97.2	-60.0004
97.3	-60.0004
97.4	-60.0004
97.5	-60.0004
97.6	-60.0004
97.7	-60.0004
97.8	-60.0004
97.9	-60.0004
98	-60.0004
98.1	-60.0004
98.2	-60.0004
98.3	-60.0004
98.4	-60.0004
98.5	-60.0004
98.6	-60.0004
98.7	-60.0004
98.8	-60.0004
98.9	-60.0004
99	-60.0004
99.1	-60.0004
99.2	-60.0004
99.3	-60.0004
99.4	-60.0004
99.5	-60.0004
99.6	-60.0004
99.7	-60.0004
99.8	-60.0004
99.9	-60.0004
